referrer,views_total,views_unique
Google,4514,1493
linkedin.com,2768,1541
com.linkedin.android,1352,786
Bing,1288,428
youtube.com,1262,522
github.com,1215,441
teams.public.onecdn.static.microsoft,1197,499
statics.teams.cdn.office.net,341,145
learn.microsoft.com,320,93
rajeevpentyala.com,132,24
