url_path,views_total,views_unique
/microsoft/power-platform-skills,6560,4461
/microsoft/power-platform-skills/tree/main/plugins/power-automate,1563,1117
/microsoft/power-platform-skills/tree/main/plugins,967,630
/microsoft/power-platform-skills/tree/main,707,451
/microsoft/power-platform-skills/tree/main/plugins/canvas-apps,555,386
/microsoft/power-platform-skills/tree/main/plugins/mobile-apps,555,385
/microsoft/power-platform-skills/blob/main/plugins/power-automate/README.md,530,386
/microsoft/power-platform-skills/blob/main/plugins/canvas-apps/AGENTS.md,301,193
/microsoft/power-platform-skills/tree/main/plugins/code-apps,267,177
/microsoft/power-platform-skills/issues,232,139
