url_path,views_total,views_unique
/microsoft/power-platform-skills,11037,6410
/microsoft/power-platform-skills/tree/main/plugins/power-automate,3140,2177
/microsoft/power-platform-skills/tree/main/plugins,1799,1071
/microsoft/power-platform-skills/blob/main/plugins/power-automate/README.md,1573,1033
/microsoft/power-platform-skills/tree/main,1394,816
/microsoft/power-platform-skills/tree/main/plugins/canvas-apps,1104,649
/microsoft/power-platform-skills/blob/main/plugins/model-apps/README.md,838,572
/microsoft/power-platform-skills/tree/main/plugins/model-apps,532,344
/microsoft/power-platform-skills/tree/main/plugins/code-apps,454,281
/microsoft/power-platform-skills/blob/main/plugins/canvas-apps/AGENTS.md,419,277
