url_path,views_total,views_unique
/microsoft/power-platform-skills,10729,6279
/microsoft/power-platform-skills/tree/main/plugins/canvas-apps,2057,1223
/microsoft/power-platform-skills/tree/main/plugins/power-automate,1800,1064
/microsoft/power-platform-skills/blob/main/plugins/power-automate/README.md,1548,1013
/microsoft/power-platform-skills/tree/main/plugins,1363,843
/microsoft/power-platform-skills/tree/main,1226,763
/microsoft/power-platform-skills/blob/main/plugins/canvas-apps/AGENTS.md,512,343
/microsoft/power-platform-skills/pulls,435,100
/microsoft/power-platform-skills/tree/main/plugins/code-apps,431,294
/microsoft/power-platform-skills/tree/main/plugins/model-apps,400,260
