url_path,views_total,views_unique
/microsoft/power-platform-skills,8039,4997
/microsoft/power-platform-skills/tree/main/plugins/power-automate,2700,1693
/microsoft/power-platform-skills/blob/main/plugins/power-automate/README.md,1703,1161
/microsoft/power-platform-skills/tree/main/plugins,1562,967
/microsoft/power-platform-skills/tree/main,1161,764
/microsoft/power-platform-skills/tree/main/plugins/canvas-apps,970,603
/microsoft/power-platform-skills/issues,497,189
/microsoft/power-platform-skills/blob/main/plugins/canvas-apps/AGENTS.md,389,257
/microsoft/power-platform-skills/tree/main/plugins/code-apps,388,258
/microsoft/power-platform-skills/tree/main/plugins/model-apps,284,184
