url_path,views_total,views_unique
/microsoft/power-platform-skills,3293,2181
/microsoft/power-platform-skills/tree/main/plugins/canvas-apps,833,542
/microsoft/power-platform-skills/tree/main/plugins,545,343
/microsoft/power-platform-skills/tree/main,355,226
/microsoft/power-platform-skills/blob/main/plugins/canvas-apps/AGENTS.md,304,202
/microsoft/power-platform-skills/tree/main/plugins/code-apps,257,150
/microsoft/power-platform-skills/blob/main/plugins/code-apps/AGENTS.md,194,133
/microsoft/power-platform-skills/tree/main/plugins/canvas-apps/skills,147,98
/microsoft/power-platform-skills/tree/main/plugins/power-pages,138,102
/microsoft/power-platform-skills/tree/main/plugins/mcp-apps,118,89
