referrer,views_total,views_unique
Google,6821,2218
teams.public.onecdn.static.microsoft,2631,992
Bing,2413,756
github.com,2129,690
youtube.com,1469,533
linkedin.com,1148,649
com.linkedin.android,349,247
chatgpt.com,346,93
learn.microsoft.com,309,88
DuckDuckGo,144,35
